File with row headings in coloumns A through F and column headings in rows 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"File 3. Interim State Projections of Population by Single Year of Age: July 1,  2004 to 2030",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Source: U.S.Census Bureau, Population Division, Interim State Population Projections, 2005.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
FIPS,Region,Division,State,Sex,Age,Census 2000,Projection 2004,Projection 2005,Projection 2006,Projection 2007,Projection 2008,Projection 2009,Projection 2010,Projection 2011,Projection 2012,Projection 2013,Projection 2014,Projection 2015,Projection 2016,Projection 2017,Projection 2018,Projection 2019,Projection 2020,Projection 2021,Projection 2022,Projection 2023,Projection 2024,Projection 2025,Projection 2026,Projection 2027,Projection 2028,Projection 2029,Projection 2030
4,4,8,AZ,T,43,72935,82162,83440,83187,84524,84607,80083,79830,81970,85478,91902,91720,89133,87607,87939,90708,89780,91233,92307,94831,99673,101495,101566,102803,104634,108816,112192,114822
4,4,8,AZ,T,44,71130,83905,83097,84383,84130,85469,85558,81053,80817,82965,86480,92902,92724,90159,88660,89012,91792,90892,92378,93491,96054,100946,102812,102941,104234,106122,110368,113800
4,4,8,AZ,T,45,71781,80262,84955,84168,85461,85218,86567,86657,82159,81926,84071,87587,94020,93882,91354,89889,90253,93029,92147,93656,94813,97427,102374,104312,104515,105871,107821,112118
4,4,8,AZ,T,46,67797,80267,81416,86128,85367,86659,86432,87768,87841,83330,83098,85246,88791,95273,95180,92686,91233,91582,94345,93483,95033,96251,98942,103967,105975,106257,107674,109683
4,4,8,AZ,T,47,65966,78322,81501,82680,87409,86669,87966,87733,89054,89098,84604,84373,86561,90165,96679,96613,94140,92665,92990,95766,94949,96559,97862,100645,105732,107807,108147,109627
4,4,8,AZ,T,48,64072,76376,79604,82822,84029,88766,88055,89346,89109,90414,90465,85995,85802,88039,91673,98204,98144,95663,94188,94533,97348,96591,98274,99644,102491,107630,109763,110161
4,4,8,AZ,T,49,62287,76559,77656,80928,84181,85424,90176,89492,90786,90567,91881,91954,87527,87373,89622,93260,99788,99731,97274,95844,96238,99082,98386,100107,101523,104415,109598,111782
4,4,8,AZ,T,50,64023,73847,77860,79011,82328,85624,86911,91693,91053,92365,92168,93502,93586,89180,89016,91263,94900,101449,101448,99057,97672,98086,100937,100232,101967,103423,106365,111607
4,4,8,AZ,T,51,60565,71624,75203,79263,80472,83863,87194,88535,93350,92757,94085,93914,95240,95304,90886,90711,92961,96645,103246,103316,100976,99603,99990,102783,102085,103848,105366,108394
4,4,8,AZ,T,52,62629,69884,73023,76668,80790,82074,85517,88905,90300,95151,94597,95945,95777,97069,97103,92687,92524,94822,98588,105246,105344,103012,101611,101932,104707,104039,105868,107477
4,4,8,AZ,T,53,60717,68237,71324,74531,78242,82423,83777,87279,90727,92185,97065,96547,97912,97731,98999,99032,94654,94545,96914,100723,107391,107492,105151,103709,104019,106816,106212,108106
4,4,8,AZ,T,54,48067,69196,69717,72889,76152,79916,84160,85595,89166,92675,94197,99117,98645,100028,99866,101136,101204,96886,96832,99233,103053,109708,109824,107486,106071,106406,109224,108671
4,4,8,AZ,T,55,50024,67161,70772,71401,74621,77944,81762,86075,87598,91250,94838,96440,101410,101008,102430,102304,103601,103689,99410,99351,101760,105594,112287,112465,110189,108806,109145,111942
4,4,8,AZ,T,56,49798,67925,68819,72544,73216,76477,79863,83755,88148,89783,93539,97210,98905,103935,103606,105056,104982,106272,106340,102062,102005,104436,108340,115110,115355,113124,111733,112018
4,4,8,AZ,T,57,50426,67019,69596,70616,74372,75108,78438,81906,85889,90380,92150,95997,99768,101561,106657,106383,107874,107802,109067,109102,104851,104836,107352,111358,118176,118448,116193,114741
4,4,8,AZ,T,58,45806,56923,68642,71333,72423,76231,77067,80486,84059,88149,92756,94639,98588,102455,104346,109480,109281,110783,110708,111957,112009,107828,107912,110518,114562,121363,121603,119307
4,4,8,AZ,T,59,42621,55508,58504,70262,73042,74232,78130,79093,82628,86298,90488,95197,97207,101255,105214,107198,112385,112257,113791,113750,115024,115130,111063,111193,113812,117836,124580,124797
4,4,8,AZ,T,60,42862,55640,57087,60176,72008,74902,76244,80269,81396,85020,88792,93083,97904,100047,104216,108297,110395,115666,115634,117243,117267,118597,118752,114706,114808,117405,121393,128128
4,4,8,AZ,T,61,41154,55890,57242,58812,62049,73969,77013,78546,82726,83962,87690,91578,95995,100955,103258,107585,111788,114042,119417,119503,121178,121288,122633,122737,118670,118735,121324,125348
4,4,8,AZ,T,62,40645,52491,57398,58872,60639,64013,76027,79257,80977,85228,86588,90438,94470,99029,104140,106636,111108,115460,117860,123333,123507,125258,125395,126675,126715,122643,122715,125374
4,4,8,AZ,T,63,39538,48865,53817,58791,60450,62378,65875,77977,81365,83190,87528,89026,93012,97182,101884,107149,109797,114413,118893,121414,126949,127214,128988,129081,130297,130312,126288,126449
4,4,8,AZ,T,64,39498,47734,49914,54914,59987,61774,63826,67436,79579,83044,84977,89418,91063,95167,99446,104259,109633,112419,117142,121709,124327,129903,130238,131986,132068,133269,133305,129382
4,4,8,AZ,T,65,39982,45730,48447,50681,55735,60859,62742,64883,68561,80711,84268,86323,90856,92637,96812,101166,106062,111502,114403,119212,123853,126554,132176,132553,134312,134417,135637,135703
4,4,8,AZ,T,66,36728,43981,46190,48937,51233,56314,61463,63415,65628,69395,81539,85184,87367,91995,93846,98063,102488,107449,112961,115967,120868,125582,128371,134016,134445,136219,136353,137567
4,4,8,AZ,T,67,37630,42093,44227,46457,49233,51577,56664,61806,63817,66144,69976,82086,85833,88121,92766,94681,98961,103439,108471,114041,117159,122127,126911,129769,135423,135891,137684,137813
4,4,8,AZ,T,68,37089,40928,42167,44311,46560,49358,51735,56795,61936,64048,66453,70332,82400,86215,88553,93200,95196,99530,104065,109138,114779,117979,123009,127831,130735,136363,136871,138640
4,4,8,AZ,T,69,37578,40512,40887,42140,44290,46562,49372,51767,56800,61959,64140,66605,70523,82506,86340,88722,93399,95467,99844,104413,109531,115189,118464,123511,128334,131248,136843,137375
4,4,8,AZ,T,70,37955,37651,40301,40695,41969,44124,46393,49198,51602,56626,61769,63990,66486,70415,82278,86137,88570,93261,95396,99788,104373,109503,115171,118471,123511,128321,131246,136799
4,4,8,AZ,T,71,34940,36892,37310,39929,40336,41611,43762,46017,48810,51222,56207,61314,63556,66068,70014,81747,85625,88107,92809,94977,99373,103959,109091,114736,118061,123103,127899,130844
4,4,8,AZ,T,72,35172,36074,36399,36836,39401,39814,41088,43213,45453,48225,50640,55573,60626,62871,65418,69355,80945,84836,87359,92028,94216,98607,103195,108303,113924,117272,122309,127087
4,4,8,AZ,T,73,33565,35640,35459,35796,36234,38746,39172,40434,42536,44758,47506,49908,54766,59752,62024,64582,68505,79939,83820,86341,90967,93194,97575,102140,107225,112815,116169,121188
4,4,8,AZ,T,74,33202,35391,34903,34747,35087,35528,37999,38435,39689,41768,43981,46692,49064,53848,58777,61048,63604,67496,78739,82586,85105,89689,91941,96292,100815,105859,111385,114743
4,4,8,AZ,T,75,32554,32859,34527,34075,33944,34292,34740,37156,37602,38851,40903,43088,45755,48098,52804,57651,59906,62442,66282,77306,81115,83624,88153,90408,94720,99191,104165,109622
4,4,8,AZ,T,76,30384,31783,31919,33556,33131,33022,33377,33820,36187,36635,37865,39878,42020,44635,46942,51550,56296,58517,61018,64799,75587,79340,81839,86298,88536,92792,97203,102103
4,4,8,AZ,T,77,28229,30186,30720,30871,32457,32064,31973,32331,32773,35072,35522,36723,38683,40782,43337,45593,50084,54710,56886,59342,63048,73577,77262,79733,84097,86318,90506,94839
4,4,8,AZ,T,78,27655,28984,29023,29552,29710,31242,30879,30807,31164,31603,33833,34275,35445,37352,39389,41872,44077,48434,52928,55059,57459,61080,71316,74915,77337,81592,83797,87903
4,4,8,AZ,T,79,25379,27840,27709,27772,28291,28450,29927,29595,29534,29894,30339,32490,32932,34068,35922,37896,40299,42442,46661,51020,53089,55428,58951,68867,72365,74721,78860,81030
4,4,8,AZ,T,80,22387,25723,26501,26390,26466,26974,27141,28567,28267,28223,28584,29028,31104,31540,32648,34443,36351,38676,40755,44834,49045,51046,53318,56723,66303,69695,71982,75999
4,4,8,AZ,T,81,20173,23385,24351,25109,25023,25106,25605,25776,27143,26872,26848,27205,27645,29646,30068,31139,32873,34705,36945,38946,42877,46924,48846,51042,54321,63553,66838,69051
4,4,8,AZ,T,82,18551,22062,22000,22934,23666,23596,23690,24169,24352,25654,25422,25407,25762,26186,28104,28516,29547,31208,32961,35102,37016,40778,44649,46492,48590,51745,60614,63770
4,4,8,AZ,T,83,15892,20061,20630,20596,21487,22189,22132,22246,22706,22889,24133,23925,23928,24278,24699,26521,26921,27904,29489,31159,33197,35018,38607,42294,44052,46048,49073,57548
4,4,8,AZ,T,84,14269,17428,18667,19228,19211,20068,20739,20705,20818,21271,21458,22635,22463,22474,22820,23231,24967,25359,26297,27806,29394,31327,33068,36483,39989,41658,43567,46456
4,4,8,AZ,T,85+,68525,87418,92724,98689,104555,109811,115312,120875,125845,130410,134945,139206,144144,148441,152327,156175,160046,165199,170278,175802,182272,189737,198443,208087,220179,234594,249591,265274
5,3,7,AR,T,Total,2673400,2756801,2777007,2797096,2816936,2836580,2855960,2875039,2893966,2912801,2931613,2950287,2968913,2987368,3005726,3023989,3042139,3060219,3078304,3096402,3114547,3132786,3151005,3169170,3187183,3205040,3222760,3240208
5,3,7,AR,T,0,36065,38516,38510,38503,38500,38512,38549,38572,38691,38804,38930,39059,39213,39400,39615,39896,40187,40514,40885,41275,41692,42112,42538,42902,43225,43543,43865,44159
5,3,7,AR,T,1,36258,38704,38705,38692,38684,38672,38682,38720,38746,38859,38982,39103,39242,39400,39589,39812,40100,40395,40734,41117,41519,41942,42373,42797,43171,43503,43821,44138
5,3,7,AR,T,2,36232,37742,38956,38954,38934,38930,38915,38920,38959,38979,39097,39216,39341,39481,39647,39844,40073,40361,40666,41017,41411,41819,42250,42680,43108,43484,43818,44135
5,3,7,AR,T,3,36398,38015,38007,39218,39210,39194,39184,39167,39166,39204,39226,39346,39468,39593,39743,39904,40106,40340,40638,40950,41305,41712,42128,42560,42996,43426,43801,44141
5,3,7,AR,T,4,36632,37518,38261,38258,39458,39456,39436,39427,39403,39401,39445,39461,39591,39707,39840,39990,40158,40360,40608,40912,41222,41589,42003,42419,42852,43287,43725,44099
5,3,7,AR,T,5,35960,37293,37785,38527,38517,39717,39715,39693,39682,39660,39665,39702,39716,39850,39969,40105,40252,40431,40644,40890,41201,41519,41891,42303,42728,43165,43601,44030
5,3,7,AR,T,6,36305,37370,37586,38080,38823,38816,40014,40009,39989,39970,39948,39947,39990,40004,40138,40258,40398,40554,40734,40954,41201,41523,41841,42217,42634,43059,43497,43937
5,3,7,AR,T,7,37436,37513,37664,37880,38373,39117,39112,40306,40301,40282,40263,40241,40241,40280,40289,40425,40547,40693,40851,41041,41263,41520,41842,42171,42542,42961,43389,43827
5,3,7,AR,T,8,38200,37773,37791,37939,38157,38650,39396,39391,40579,40582,40561,40540,40521,40520,40562,40568,40702,40826,40975,41144,41339,41567,41827,42155,42481,42852,43272,43705
5,3,7,AR,T,9,39323,37311,38009,38032,38182,38398,38886,39633,39630,40824,40825,40807,40784,40763,40767,40814,40819,40956,41085,41238,41410,41612,41848,42112,42439,42765,43137,43561
5,3,7,AR,T,10,39346,37331,37540,38241,38263,38414,38632,39118,39868,39869,41069,41069,41057,41032,41011,41012,41055,41059,41200,41336,41497,41675,41887,42125,42394,42724,43055,43428
5,3,7,AR,T,11,38229,38201,37558,37772,38476,38503,38652,38874,39355,40108,40119,41319,41318,41311,41283,41264,41263,41304,41319,41465,41611,41776,41957,42170,42420,42686,43025,43361
5,3,7,AR,T,12,38437,38958,38396,37758,37977,38683,38709,38865,39087,39574,40327,40346,41550,41549,41543,41509,41492,41498,41537,41554,41704,41850,42023,42212,42429,42689,42959,43301
5,3,7,AR,T,13,38082,39861,39096,38541,37905,38132,38830,38866,39021,39247,39738,40494,40517,41721,41722,41713,41685,41667,41674,41714,41735,41890,42045,42220,42417,42635,42896,43173
5,3,7,AR,T,14,38841,39990,39915,39155,38599,37965,38195,38890,38928,39092,39329,39823,40581,40601,41808,41808,41798,41778,41755,41763,41807,41827,41980,42147,42324,42520,42745,43006
5,3,7,AR,T,15,39034,38877,39935,39857,39100,38550,37920,38154,38859,38905,39077,39320,39817,40569,40592,41802,41798,41783,41757,41739,41745,41791,41813,41971,42133,42318,42510,42738
5,3,7,AR,T,16,39636,38422,38739,39798,39718,38964,38418,37803,38049,38770,38823,38996,39246,39736,40489,40508,41709,41698,41678,41655,41636,41645,41690,41712,41867,42035,42217,42419
5,3,7,AR,T,17,39955,37894,38232,38545,39602,39523,38774,38248,37643,37901,38628,38690,38871,39114,39599,40347,40361,41549,41541,41515,41492,41475,41478,41528,41551,41703,41873,42065
5,3,7,AR,T,18,39339,38095,37659,37993,38306,39361,39288,38539,38030,37437,37702,38444,38502,38688,38928,39402,40144,40152,41337,41325,41299,41283,41261,41266,41313,41337,41497,41662
5,3,7,AR,T,19,40801,38172,37788,37352,37678,37992,39046,38975,38232,37729,37146,37413,38154,38213,38406,38641,39109,39849,39853,41035,41025,40997,40972,40953,40957,40999,41034,41188
5,3,7,AR,T,20,39532,38404,37765,37374,36931,37254,37570,38615,38543,37802,37298,36723,36996,37745,37804,37994,38227,38692,39431,39430,40600,40593,40555,40519,40504,40502,40548,40578
5,3,7,AR,T,21,37020,38512,37907,37259,36865,36411,36732,37046,38086,38002,37266,36770,36199,36481,37232,37291,37481,37715,38170,38906,38891,40048,40023,39980,39936,39920,39915,39953
5,3,7,AR,T,22,36309,37891,38016,37398,36743,36346,35886,36195,36500,37536,37455,36726,36244,35674,35962,36719,36775,36965,37188,37638,38366,38336,39475,39447,39383,39338,39312,39296
5,3,7,AR,T,23,34507,38738,37483,37598,36972,36308,35903,35431,35731,36029,37073,36997,36276,35802,35239,35538,36289,36346,36535,36756,37187,37911,37860,38989,38954,38889,38835,38806
5,3,7,AR,T,24,34230,38302,38486,37222,37328,36696,36021,35609,35126,35425,35723,36766,36697,35988,35520,34959,35261,36019,36073,36259,36476,36899,37624,37567,38688,38654,38583,38528
5,3,7,AR,T,25,34702,36540,38252,38420,37151,37245,36599,35913,35493,35011,35313,35607,36662,36596,35887,35423,34874,35177,35938,36000,36196,36414,36839,37562,37506,38627,38592,38520
5,3,7,AR,T,26,33746,35954,36621,38321,38479,37194,37275,36613,35916,35496,35015,35317,35615,36670,36606,35907,35454,34911,35229,35997,36070,36278,36503,36933,37660,37602,38720,38679
5,3,7,AR,T,27,34785,34997,36103,36757,38443,38591,37283,37347,36679,35985,35567,35089,35390,35691,36744,36691,36001,35560,35026,35358,36138,36217,36443,36671,37108,37837,37772,38885
5,3,7,AR,T,28,35649,34759,35170,36263,36898,38572,38695,37385,37438,36768,36079,35660,35185,35482,35785,36843,36802,36115,35687,35173,35518,36312,36398,36630,36870,37303,38033,37963
5,3,7,AR,T,29,37792,35229,34904,35302,36388,37005,38668,38779,37465,37524,36847,36158,35741,35260,35565,35868,36933,36896,36222,35811,35305,35661,36462,36556,36797,37035,37469,38194
5,3,7,AR,T,30,36997,34676,35362,35030,35433,36502,37110,38762,38865,37552,37609,36932,36245,35820,35341,35650,35960,37029,36999,36334,35940,35440,35805,36616,36717,36964,37204,37630
5,3,7,AR,T,31,34699,35191,34813,35494,35164,35561,36627,37221,38867,38970,37654,37700,37026,36333,35906,35441,35746,36059,37137,37113,36462,36080,35592,35961,36784,36893,37142,37387
5,3,7,AR,T,32,34244,36035,35319,34945,35622,35289,35684,36741,37330,38967,39069,37748,37785,37113,36417,36003,35540,35842,36160,37246,37232,36597,36225,35740,36125,36948,37068,37315
5,3,7,AR,T,33,34113,37813,36162,35448,35075,35746,35407,35801,36857,37437,39067,39160,37840,37879,37210,36520,36106,35642,35953,36271,37363,37362,36733,36378,35895,36285,37115,37233
5,3,7,AR,T,34,36118,37726,37932,36281,35565,35198,35861,35521,35907,36961,37538,39157,39250,37932,37970,37307,36614,36204,35743,36058,36386,37483,37489,36869,36518,36038,36429,37260
5,3,7,AR,T,35,39791,35796,37855,38061,36418,35696,35336,35990,35646,36035,37085,37666,39284,39371,38056,38096,37434,36737,36332,35874,36198,36524,37628,37635,37018,36675,36203,36595
5,3,7,AR,T,36,40157,34930,35944,38009,38211,36572,35851,35491,36137,35800,36187,37236,37817,39434,39528,38208,38249,37580,36892,36490,36033,36352,36687,37794,37808,37193,36854,36384
5,3,7,AR,T,37,40201,34755,35080,36094,38157,38360,36720,36002,35637,36290,35960,36350,37398,37971,39591,39677,38361,38396,37727,37041,36641,36185,36504,36847,37957,37973,37365,37027
5,3,7,AR,T,38,39766,36236,34891,35225,36233,38296,38494,36857,36140,35779,36434,36109,36505,37550,38120,39736,39817,38501,38533,37867,37183,36784,36332,36656,37003,38115,38127,37521
5,3,7,AR,T,39,40425,39441,36353,35013,35341,36353,38407,38604,36972,36256,35901,36551,36231,36627,37674,38240,39848,39924,38614,38646,37979,37300,36904,36454,36779,37128,38239,38254
5,3,7,AR,T,40,40815,40563,39502,36421,35088,35414,36422,38470,38667,37045,36332,35973,36623,36302,36696,37745,38306,39910,39992,38684,38724,38054,37375,36977,36525,36853,37205,38317
5,3,7,AR,T,41,39261,40568,40591,39533,36451,35124,35446,36451,38502,38696,37084,36373,36010,36663,36341,36734,37783,38342,39948,40031,38724,38765,38089,37412,37019,36562,36892,37243
5,3,7,AR,T,42,39625,40150,40586,40606,39547,36472,35146,35471,36468,38518,38718,37107,36397,36033,36691,36369,36768,37811,38374,39976,40056,38753,38788,38112,37433,37045,36585,36920
5,3,7,AR,T,43,39409,40439,40178,40611,40634,39574,36506,35178,35507,36500,38552,38748,37143,36432,36072,36730,36408,36810,37848,38409,40013,40090,38790,38824,38144,37475,37081,36618
5,3,7,AR,T,44,38677,40868,40490,40223,40652,40677,39623,36560,35233,35559,36551,38596,38792,37192,36482,36125,36780,36460,36865,37895,38451,40060,40135,38835,38875,38195,37524,37129
5,3,7,AR,T,45,38552,39849,40944,40565,40299,40724,40752,39696,36640,35314,35639,36629,38665,38858,37267,36559,36201,36854,36538,36936,37966,38525,40133,40213,38920,38957,38277,37604
5,3,7,AR,T,46,37359,39832,39971,41057,40680,40417,40840,40862,39807,36755,35426,35745,36733,38765,38965,37377,36671,36307,36957,36644,37044,38079,38641,40255,40329,39040,39075,38389
5,3,7,AR,T,47,36220,39849,39968,40108,41191,40817,40555,40973,40988,39933,36886,35551,35869,36856,38889,39088,37506,36796,36432,37080,36774,37178,38218,38781,40397,40467,39178,39206
5,3,7,AR,T,48,35422,39337,39972,40091,40232,41316,40942,40682,41091,41101,40042,37003,35671,35988,36970,39000,39197,37621,36908,36543,37194,36895,37308,38346,38908,40521,40585,39299
5,3,7,AR,T,49,34360,39096,39443,40074,40194,40336,41423,41043,40784,41193,41195,40138,37108,35782,36098,37070,39091,39282,37714,37003,36644,37299,37002,37412,38448,39010,40616,40675
5,3,7,AR,T,50,35150,38117,39169,39516,40151,40273,40419,41497,41121,40858,41268,41271,40216,37194,35873,36178,37144,39155,39344,37785,37083,36728,37374,37079,37482,38511,39071,40673
5,3,7,AR,T,51,34480,36921,38182,39234,39581,40216,40340,40492,41562,41187,40924,41337,41337,40278,37261,35939,36233,37196,39203,39396,37843,37142,36784,37423,37118,37525,38549,39104
5,3,7,AR,T,52,35194,36001,36999,38264,39314,39667,40296,40419,40571,41640,41270,41008,41420,41414,40345,37335,36014,36305,37268,39266,39460,37907,37198,36841,37467,37165,37570,38598
5,3,7,AR,T,53,35191,34982,36083,37084,38352,39396,39749,40376,40507,40657,41725,41362,41102,41501,41486,40417,37416,36105,36395,37359,39342,39530,37978,37266,36901,37527,37233,37635
5,3,7,AR,T,54,27591,35286,35058,36161,37160,38427,39466,39824,40451,40585,40738,41803,41447,41185,41578,41563,40501,37516,36204,36494,37450,39426,39609,38064,37351,36990,37614,37324
5,3,7,AR,T,55,28838,34995,35391,35174,36269,37263,38526,39568,39933,40566,40705,40864,41925,41576,41316,41704,41695,40640,37672,36364,36653,37596,39563,39752,38217,37514,37155,37771
5,3,7,AR,T,56,29201,35395,35144,35547,35327,36419,37411,38672,39721,40093,40732,40880,41043,42104,41763,41508,41903,41899,40844,37890,36587,36869,37813,39780,39976,38455,37751,37392
5,3,7,AR,T,57,28883,35563,35526,35292,35689,35475,36561,37556,38820,39869,40255,40898,41056,41221,42279,41945,41701,42102,42088,41038,38104,36802,37089,38039,39999,40199,38690,37981
5,3,7,AR,T,58,26825,29826,35633,35609,35381,35777,35570,36658,37651,38916,39973,40364,41003,41166,41339,42396,42067,41830,42229,42210,41161,38247,36964,37255,38205,40153,40349,38850
5,3,7,AR,T,59,25646,28983,29871,35626,35604,35387,35784,35591,36673,37666,38919,39977,40371,41008,41179,41354,42406,42087,41847,42236,42214,41170,38287,37017,37305,38246,40174,40365
5,3,7,AR,T,60,25070,29338,28974,29853,35562,35544,35340,35741,35552,36626,37611,38860,39905,40304,40941,41114,41288,42330,42013,41775,42154,42134,41096,38233,36973,37251,38174,40078
5,3,7,AR,T,61,23751,28977,29301,28946,29832,35485,35478,35283,35683,35495,36558,37534,38777,39818,40217,40846,41021,41201,42226,41915,41675,42053,42023,40978,38134,36879,37144,38050
5,3,7,AR,T,62,23716,27149,28862,29196,28865,29744,35337,35336,35150,35543,35358,36414,37382,38611,39642,40040,40665,40835,41017,42030,41719,41484,41849,41803,40759,37927,36676,36932
5,3,7,AR,T,63,22131,25610,26970,28671,29011,28696,29566,35093,35095,34913,35300,35116,36162,37124,38339,39359,39755,40372,40538,40716,41716,41406,41168,41516,41457,40416,37613,36372
5,3,7,AR,T,64,22722,24664,25373,26716,28398,28742,28439,29302,34749,34752,34568,34950,34770,35798,36756,37954,38960,39348,39960,40121,40296,41283,40975,40732,41066,41002,39961,37196
5,3,7,AR,T,65,22651,23255,24324,25027,26353,28012,28354,28058,28905,34265,34267,34083,34460,34286,35294,36236,37414,38406,38786,39386,39543,39715,40683,40377,40141,40463,40399,39371
5,3,7,AR,T,66,20990,22559,22859,23904,24602,25907,27537,27872,27578,28414,33685,33683,33501,33864,33692,34684,35608,36768,37743,38113,38695,38849,39012,39967,39666,39433,39749,39689
5,3,7,AR,T,67,21095,21096,22085,22381,23405,24090,25367,26962,27296,27002,27821,32992,32984,32805,33157,32983,33953,34853,35996,36950,37309,37877,38025,38185,39126,38833,38606,38920
5,3,7,AR,T,68,20344,20821,20597,21562,21854,22855,23531,24770,26331,26660,26373,27171,32240,32225,32045,32391,32212,33171,34040,35161,36094,36446,37004,37150,37307,38229,37938,37723
5,3,7,AR,T,69,20095,20669,20314,20095,21039,21329,22304,22968,24185,25707,26027,25752,26535,31493,31478,31303,31636,31457,32391,33248,34341,35262,35606,36148,36290,36450,37356,37074
5,3,7,AR,T,70,19664,19273,20117,19776,19559,20486,20773,21723,22377,23562,25048,25363,25091,25857,30702,30689,30511,30832,30657,31572,32413,33486,34388,34724,35255,35393,35552,36441
5,3,7,AR,T,71,18755,18782,18685,19508,19185,18973,19879,20163,21085,21726,22883,24328,24637,24371,25110,29840,29823,29650,29954,29790,30689,31506,32556,33431,33763,34286,34418,34577
5,3,7,AR,T,72,18528,18104,18156,18067,18872,18561,18358,19238,19519,20411,21042,22160,23567,23869,23602,24322,28930,28912,28749,29044,28887,29765,30559,31585,32444,32764,33277,33405
5,3,7,AR,T,73,18401,17552,17462,17515,17431,18219,17921,17722,18584,18860,19722,20335,21424,22791,23079,22821,23517,27999,27984,27832,28119,27966,28822,29598,30598,31441,31754,32252
5,3,7,AR,T,74,17811,16988,16875,16799,16858,16776,17541,17255,17066,17899,18171,19006,19605,20660,21982,22260,22008,22688,27043,27030,26883,27161,27010,27842,28599,29576,30393,30701
5,3,7,AR,T,75,17295,16060,16243,16146,16078,16139,16065,16806,16532,16353,17157,17426,18228,18814,19829,21103,21374,21129,21788,26000,25980,25842,26104,25963,26770,27508,28456,29248
5,3,7,AR,T,76,15884,15480,15301,15485,15396,15336,15401,15331,16051,15794,15618,16394,16661,17435,17996,18972,20201,20463,20229,20853,24917,24897,24760,25018,24878,25658,26378,27297
5,3,7,AR,T,77,14977,15079,14702,14540,14723,14647,14594,14658,14595,15296,15049,14888,15636,15893,16636,17172,18114,19295,19547,19318,19915,23825,23805,23674,23927,23800,24552,25251
5,3,7,AR,T,78,14626,14401,14231,13888,13740,13924,13859,13811,13880,13826,14502,14273,14117,14837,15086,15791,16308,17211,18337,18579,18353,18924,22669,22654,22535,22778,22658,23382
5,3,7,AR,T,79,13735,13687,13522,13368,13055,12921,13103,13047,13011,13083,13037,13687,13470,13324,14011,14251,14922,15418,16279,17346,17576,17369,17911,21482,21469,21361,21598,21484
5,3,7,AR,T,80,12939,12490,12797,12657,12517,12232,12116,12295,12245,12218,12292,12251,12874,12676,12534,13194,13427,14065,14538,15355,16367,16584,16388,16911,20317,20302,20203,20431
5,3,7,AR,T,81,11485,11418,11622,11921,11799,11673,11423,11319,11497,11458,11438,11516,11474,12074,11897,11761,12388,12617,13222,13671,14449,15407,15615,15431,15929,19157,19151,19056
5,3,7,AR,T,82,10327,10841,10567,10769,11055,10950,10842,10617,10530,10698,10673,10660,10739,10704,11277,11114,10991,11589,11809,12375,12804,13541,14445,14644,14467,14943,17997,17992
5,3,7,AR,T,83,9304,10047,9971,9726,9922,10196,10108,10015,9817,9738,9903,9889,9880,9964,9934,10478,10331,10222,10786,10994,11522,11931,12625,13476,13666,13495,13947,16828
5,3,7,AR,T,84,8621,9210,9180,9123,8898,9089,9349,9278,9200,9027,8963,9120,9114,9110,9196,9170,9686,9554,9454,9980,10182,10673,11062,11720,12509,12688,12529,12957
5,3,7,AR,T,85+,46492,51150,52666,54052,55252,56139,57116,58244,59203,60002,60573,61051,61643,62192,62707,63272,63777,64729,65488,66102,67184,68385,69979,71821,74128,76987,79845,82327
6,4,9,CA,T,Total,33871648,35627966,36038859,36449380,36857069,37262310,37665703,38067134,38469883,38877863,39290168,39705716,40123232,40541658,40959943,41377233,41793201,42206743,42621044,43038400,43458537,43880767,44305177,44730796,45157132,45584544,46013544,46444861
6,4,9,CA,T,0,483143,540715,549518,558410,567243,576374,585605,594617,602663,610052,616631,622235,626691,630142,632708,634452,635729,636489,636814,636673,636452,636108,635809,635561,635455,635787,636733,638316
6,4,9,CA,T,1,486587,530070,538589,547276,556099,564836,573820,582918,591784,599773,607136,613652,619211,623633,627059,629552,631277,632490,633272,633607,633517,633290,632954,632647,632454,632362,632726,633694
6,4,9,CA,T,2,489336,523165,527593,535951,544532,553208,561781,570650,579637,588466,596409,603723,610212,615702,620072,623435,625924,627561,628740,629527,629875,629767,629544,629207,628889,628697,628624,628985
6,4,9,CA,T,3,504490,515148,520580,524840,533013,541410,549949,558384,567151,576120,584889,592798,600032,606481,611912,616215,619525,621937,623573,624741,625522,625828,625704,625484,625160,624855,624649,624580
6,4,9,CA,T,4,523425,485375,512616,517825,521893,529877,538105,546463,554815,563533,572449,581207,589046,596224,602611,607972,612213,615488,617887,619512,620687,621433,621709,621594,621365,621046,620734,620512
6,4,9,CA,T,5,531405,477058,483146,510256,515234,519076,526909,534969,543211,551547,560203,569083,577782,585569,592706,599030,604338,608532,611788,614169,615777,616965,617702,617996,617862,617627,617340,617027
6,4,9,CA,T,6,536382,480432,475248,481166,508039,512801,516454,524147,532106,540373,548657,557286,566136,574776,582510,589600,595846,601126,605266,608519,610941,612539,613731,614455,614793,614648,614442,614124
6,4,9,CA,T,7,544099,493215,478839,473510,479254,505957,510514,513999,521630,529583,537832,546063,554675,563478,572051,579770,586789,592985,598203,602402,605665,608101,609664,610870,611658,611995,611878,611664
